key;name;year;for_pop;for_anwerber;for_EU28;for_EUeast;for_notEU;for_syria;for_afghan;for_iraq;ss_total;ss_anwerber;ss_syria;ss_afghan;ss_iraq;ss_total_accept;ss_anwerber_accept;ss_syria_accept;ss_afghan_accept;ss_iraq_accept;ss_total_denied;ss_anwerber_denied;ss_syria_denied;ss_afghan_denied;ss_iraq_denied;ss_total_duldung;ss_anwerber_duldung;ss_syria_duldung;ss_afghan_duldung;ss_iraq_duldung
06412;Frankfurt am Main, Stadt  ;2014;200875;97805;98185;51110;102695;440;2875;315;10430;2355;160;1445;165;9140;2220;130;1210;130;415;95;5;40;20;240;30;0;30;20
06413;Offenbach am Main, Stadt  ;2014;45255;24955;26025;14935;19230;45;600;90;1915;655;30;330;55;1800;620;30;315;45;80;25;0;5;5;45;10;0;5;5
06414;Wiesbaden, Stadt  ;2014;52715;26250;25345;12050;27370;940;800;470;3880;685;630;510;355;3345;610;600;385;340;145;45;10;15;0;115;25;10;5;0
06431;Bergstraße  ;2014;29565;13575;15090;9310;14475;265;365;65;3160;1035;170;275;45;2125;850;150;195;30;325;80;5;15;15;260;55;5;15;10
06432;Darmstadt-Dieburg  ;2014;36315;18690;19335;9100;16985;335;470;90;2855;955;175;330;55;1855;760;120;200;45;255;75;5;30;5;190;50;0;15;5
06433;Groß-Gerau  ;2014;50985;31215;25690;11125;25295;285;345;40;2660;590;150;220;30;2045;535;100;160;20;115;25;5;10;0;95;10;5;10;0
06434;Hochtaunuskreis  ;2014;33865;13205;17160;7600;16705;110;600;35;2310;360;50;410;25;1475;270;35;300;20;205;55;0;10;0;140;40;0;5;0
06435;Main-Kinzig-Kreis  ;2014;52370;29155;24075;13115;28290;415;1105;125;4320;1150;290;835;100;2975;970;225;595;70;360;80;10;40;15;275;45;10;30;10
06436;Main-Taunus-Kreis  ;2014;36120;16120;18820;8890;17300;145;650;30;2390;495;85;445;20;1625;410;60;345;15;200;40;0;15;0;180;35;0;15;0
06437;Odenwaldkreis  ;2014;11125;6855;6220;2885;4905;40;15;15;390;190;30;10;15;265;150;15;5;5;35;5;5;0;5;30;5;0;0;5
06438;Offenbach  ;2014;63175;34280;29740;15025;33435;260;1735;160;4030;785;140;990;85;2865;600;115;755;60;355;125;5;40;15;145;50;5;25;10
06439;Rheingau-Taunus-Kreis  ;2014;18550;7650;9395;5170;9155;250;320;55;1805;410;130;225;40;1195;340;95;155;30;140;35;5;15;5;115;30;5;10;0
06440;Wetteraukreis  ;2014;31245;14250;14130;8330;17115;475;540;65;3155;725;290;400;45;1990;450;235;290;30;420;215;10;15;5;330;160;10;15;5
065;Regierungsbezirk Gießen ;2014;87300;42655;32170;16720;55125;2200;1275;460;10720;2955;1240;1000;300;6010;1850;815;545;155;1325;600;25;55;65;1000;410;25;35;55
06531;Gießen  ;2014;23530;9670;8810;4545;14720;1175;375;145;3365;895;685;240;90;1800;585;400;110;40;310;115;15;20;10;225;75;15;15;5
06532;Lahn-Dill-Kreis  ;2014;21430;12915;7435;3575;13995;255;200;65;2430;760;165;165;45;1405;540;125;75;15;355;145;10;10;15;270;95;10;5;15
06533;Limburg-Weilburg  ;2014;15900;8270;6425;3215;9475;240;325;80;1890;520;120;280;50;1130;320;85;190;40;175;110;0;5;0;145;85;0;5;0
06534;Marburg-Biedenkopf  ;2014;21725;10045;7490;4120;14235;475;295;125;2305;550;245;245;80;1325;305;195;140;45;355;155;0;10;30;265;110;0;5;25
06535;Vogelsbergkreis  ;2014;4715;1755;2015;1260;2700;55;85;40;725;230;25;70;30;350;100;15;30;10;135;80;0;5;10;95;50;0;5;10
066;Regierungsbezirk Kassel ;2014;82310;34940;31500;18420;50815;1860;1620;525;10295;1960;975;1200;360;6180;1235;750;800;210;1235;380;5;80;75;1040;295;5;70;70
06611;Kassel, Stadt _  ;2014;41000;18960;14265;8265;26735;770;890;250;4320;740;340;610;150;2945;425;275;470;90;500;195;0;30;35;400;145;0;25;30
06631;Fulda  ;2014;12480;5160;4500;2685;7980;265;225;60;1840;415;170;195;50;1080;280;120;125;30;190;60;0;5;5;180;55;0;5;5
06632;Hersfeld-Rotenburg  ;2014;6680;2490;3045;2115;3635;325;120;80;955;200;200;100;60;590;180;145;60;50;90;10;0;20;5;85;5;0;20;5
06634;Schwalm-Eder-Kreis  ;2014;8505;3245;3585;2325;4920;125;175;50;1240;265;90;140;40;555;145;55;70;15;175;45;0;10;15;140;35;0;10;15
06635;Waldeck-Frankenberg  ;2014;9285;3810;4230;1885;5055;255;155;55;1275;215;110;105;45;655;125;90;50;20;175;40;0;10;10;140;30;0;10;10
06636;Werra-Meißner-Kreis  ;2014;4365;1275;1875;1145;2495;115;60;30;670;125;70;50;15;350;85;55;25;5;105;30;0;0;5;100;25;0;0;5
07;Rheinland-Pfalz;2014;352735;152435;173030;88700;179705;6080;2520;2735;32365;10555;4430;2025;1770;18315;5930;2830;1075;1365;4520;2295;85;280;305;3615;1805;65;245;280
071;Regierungsbezirk Koblenz (früher) ;2014;103565;44935;43905;24475;59660;3075;850;720;12405;4085;2410;705;490;7395;2510;1610;355;345;1775;915;55;100;100;1315;680;35;95;90
07111;Koblenz, Stadt  ;2014;11350;3905;4395;2725;6955;250;100;170;1700;265;190;85;115;1300;180;155;65;95;90;30;0;5;5;70;25;0;5;5
07131;Ahrweiler  ;2014;10680;4970;4780;2215;5900;695;35;80;1350;480;490;35;55;910;340;365;20;45;130;65;15;0;5;80;45;5;0;5
07132;Altenkirchen (Westerwald)  ;2014;7105;3920;2845;1450;4260;120;135;60;775;245;95;130;50;355;130;60;40;20;170;70;5;25;20;155;65;0;25;20
07133;Bad Kreuznach  ;2014;12890;5715;5345;3130;7545;150;205;85;1355;300;125;170;50;900;215;90;95;45;110;35;0;15;5;70;20;0;15;0
07134;Birkenfeld  ;2014;5120;1040;1845;1065;3275;155;75;25;670;215;120;45;15;265;55;95;40;5;240;115;0;5;10;35;5;0;0;5
07135;Cochem-Zell  ;2014;3280;625;2055;1210;1220;95;15;15;420;160;75;15;15;185;80;45;5;5;95;60;0;0;5;95;55;0;0;5
07137;Mayen-Koblenz  ;2014;11995;5215;4630;2420;7365;625;60;60;1715;555;515;50;45;1010;365;310;30;25;205;105;0;5;15;185;90;0;5;15
07138;Neuwied  ;2014;13620;6780;5155;2695;8465;470;80;140;1725;695;365;55;90;1200;520;280;35;55;225;110;5;5;30;170;85;5;5;25
07140;Rhein-Hunsrück-Kreis  ;2014;6005;2035;3125;2010;2880;130;25;10;655;310;115;25;5;295;175;60;5;5;145;110;5;5;0;135;105;5;5;0
07141;Rhein-Lahn-Kreis  ;2014;7545;3450;3365;1905;4180;170;50;30;970;410;150;50;20;475;235;65;10;20;165;100;10;10;0;140;85;5;10;0
07143;Westerwaldkreis  ;2014;13975;7275;6365;3645;7610;215;60;50;1070;450;180;45;35;495;215;90;10;25;195;115;15;25;5;175;100;15;25;5
072;"Regierungsbezirk Trier (früher) ";2014;43380;8885;28535;11995;14845;700;250;185;3955;1430;480;200;125;1765;545;225;90;110;550;315;5;25;10;400;220;5;15;10
07211;Trier, Stadt  ;2014;11885;2740;6175;2700;5710;380;125;75;1570;550;245;85;45;660;110;85;30;40;130;75;5;5;0;25;10;0;0;0
07231;Bernkastel-Wittlich  ;2014;7805;2050;4745;3095;3060;55;40;25;695;260;40;35;15;340;165;25;15;15;90;40;0;5;0;80;30;0;5;0
07232;Eifelkreis Bitburg-Prüm  ;2014;8905;1320;6920;2345;1985;60;40;35;605;245;45;35;25;235;75;30;15;20;170;120;0;5;0;155;105;0;5;0
07233;Vulkaneifel  ;2014;3230;770;1960;985;1270;60;20;10;335;140;30;15;5;135;60;20;15;0;80;50;5;0;5;80;50;5;0;5
07235;Trier-Saarburg  ;2014;11555;2000;8735;2865;2815;140;25;40;755;230;115;25;35;390;135;65;15;30;80;30;0;5;5;65;20;0;0;5
073;Regierungsbezirk  Rheinhessen-Pfalz (früher)  ;2014;205790;98620;100590;52230;105200;2305;1420;1835;16005;5040;1540;1125;1155;9155;2875;995;630;915;2190;1065;25;155;190;1900;905;25;140;180
07311;Frankenthal (Pfalz), Stadt  ;2014;7010;4075;3870;1855;3140;65;35;45;405;155;40;25;25;245;95;25;15;25;35;20;0;5;0;25;15;0;5;0
07312;Kaiserslautern, Stadt  ;2014;11520;4075;4360;1595;7160;130;60;40;840;195;50;40;20;545;110;20;20;15;50;25;0;5;0;35;20;0;5;0
07313;Landau in der Pfalz, Stadt  ;2014;3725;1415;1880;900;1840;60;10;30;420;145;40;10;20;250;110;25;5;15;35;15;0;0;5;35;15;0;0;5
07314;Ludwigshafen am Rhein, Stadt  ;2014;40175;23920;20555;10390;19620;240;170;845;2280;755;145;130;490;1580;485;100;100;385;375;165;0;15;95;325;135;0;15;95
07315;Mainz, Stadt  ;2014;32990;17535;14775;6030;18215;355;465;485;2540;415;205;345;315;1990;300;170;255;295;125;15;10;25;15;120;15;10;25;15
07316;Neustadt an der Weinstraße, Stadt  ;2014;4290;1580;2125;1205;2165;60;55;25;370;75;40;45;20;175;50;25;25;10;55;5;0;5;5;50;0;0;5;5
07317;Pirmasens, Stadt  ;2014;2740;1005;1140;615;1600;40;15;10;360;145;30;5;10;195;100;15;5;5;40;15;0;0;0;35;10;0;0;0
07318;Speyer, Stadt  ;2014;5615;2710;2435;1320;3180;85;30;25;475;160;60;30;15;290;90;25;20;10;30;25;0;0;5;20;15;0;0;5
07319;Worms, Stadt  ;2014;11955;5735;5645;3620;6305;105;70;30;790;180;90;60;20;530;125;60;20;15;65;15;0;15;5;60;15;0;15;5
07320;Zweibrücken, Stadt  ;2014;2340;810;1070;555;1270;85;15;10;290;125;60;10;5;190;85;50;5;5;45;30;0;0;0;40;30;0;0;0
07331;Alzey-Worms  ;2014;9075;4035;4585;3115;4490;70;75;20;745;345;55;65;20;320;185;35;30;10;150;95;0;15;10;125;85;0;15;5
07332;Bad Dürkheim  ;2014;9715;3520;5620;3475;4095;140;75;40;880;365;90;65;30;385;170;55;20;15;175;95;5;5;10;165;90;5;5;10
07333;Donnersbergkreis  ;2014;4595;2275;1710;1025;2885;30;55;0;460;225;20;50;0;255;160;5;20;0;85;35;0;20;0;65;25;0;15;0
07334;Germersheim  ;2014;12805;6405;5350;3380;7455;115;20;35;920;340;80;20;25;435;160;40;0;15;135;95;0;5;10;130;90;0;5;10
07335;Kaiserslautern  ;2014;6315;1925;2765;1330;3555;145;35;30;685;225;95;25;30;255;80;70;5;15;185;95;0;0;5;180;95;0;0;5
07336;Kusel  ;2014;3010;925;1235;580;1775;45;25;25;455;185;30;25;20;170;75;25;10;10;135;85;0;10;5;130;85;0;10;5
07337;Südliche Weinstraße  ;2014;6170;1845;3780;2420;2385;160;30;25;575;175;115;25;15;245;80;80;0;10;95;45;5;10;5;80;35;5;10;5
07338;Rhein-Pfalz-Kreis  ;2014;12430;6350;6755;3565;5675;125;70;45;1120;435;100;60;35;500;220;50;35;20;220;120;0;15;15;200;110;0;15;15
07339;Mainz-Bingen  ;2014;16255;7645;9410;4505;6850;185;105;65;1000;250;150;85;40;515;150;95;35;40;65;30;0;5;0;45;10;0;5;0
07340;Südwestpfalz  ;2014;3060;840;1525;755;1535;65;0;10;405;150;50;0;5;90;45;25;0;0;85;40;0;0;5;30;15;0;0;5
08;Baden-Württemberg;2014;1403780;812715;719180;331425;684600;10445;4655;11270;87795;33630;6625;3315;7540;55780;23730;5205;1800;5545;12325;5315;110;305;1275;10465;4240;85;270;1195
081;Regierungsbezirk Stuttgart ;2014;602770;384285;312625;136735;290145;4170;2100;3975;33670;12745;2605;1440;2680;22035;9425;2085;840;1990;4730;1935;65;140;445;3935;1475;45;125;410
08111;Stuttgart, Stadt  ;2014;144975;86685;76045;31615;68930;765;810;1670;8470;2685;330;485;1060;6605;2090;285;340;880;840;370;10;40;115;690;295;10;30;110
08115;Böblingen  ;2014;59945;41020;30915;12095;29030;400;95;190;2475;1000;250;70;140;1580;700;205;25;90;360;180;0;5;25;280;125;0;5;25
08116;Esslingen  ;2014;78850;52425;41295;16700;37560;455;390;490;4440;1695;295;285;335;2825;1275;200;165;245;615;260;5;30;55;515;205;5;25;50
08117;Göppingen  ;2014;34630;24325;17215;7980;17415;280;85;145;1635;625;190;65;110;1005;475;165;30;70;260;85;0;5;25;225;65;0;5;25
08118;Ludwigsburg  ;2014;84380;58370;46200;17360;38180;480;205;380;3855;1635;320;150;265;2210;1105;240;90;155;675;250;5;15;80;560;180;5;10;75
08119;Rems-Murr-Kreis  ;2014;58320;41105;33790;11490;24535;375;125;240;3390;1375;275;85;160;2030;1045;230;55;110;530;215;15;10;30;470;180;5;10;30
08121;Heilbronn, Stadt  ;2014;27680;17655;11090;6085;16590;320;50;390;2010;985;175;30;270;1735;890;145;20;240;140;60;5;0;20;70;30;5;0;15
08125;Heilbronn  ;2014;39750;23385;18435;11320;21315;430;85;145;2340;1170;260;65;110;1455;880;205;20;70;420;185;5;5;30;325;120;5;5;25
08126;Hohenlohekreis  ;2014;8335;4075;4815;2875;3520;60;25;15;525;110;45;25;10;220;75;30;5;0;80;15;5;5;5;75;10;0;5;5
08127;Schwäbisch Hall  ;2014;15590;6290;8440;5995;7150;60;65;70;1090;355;45;50;40;515;195;35;25;30;220;105;0;5;10;190;90;0;5;10
08128;Main-Tauber-Kreis  ;2014;7745;3405;3615;2395;4130;100;60;65;665;205;75;45;50;340;125;45;25;30;85;30;0;5;15;80;25;0;5;10
08135;Heidenheim  ;2014;14705;8930;7765;4120;6940;175;5;55;800;305;135;0;40;465;190;125;0;25;135;50;0;0;10;115;35;0;0;10
08136;Ostalbkreis  ;2014;27865;16615;13010;6695;14855;270;100;120;1970;595;210;80;90;1060;375;175;30;50;370;125;10;20;25;340;115;10;20;25
082;Regierungsbezirk Karlsruhe ;2014;370645;192920;185735;97090;184905;2080;1055;4465;22970;7655;1220;730;2840;14965;4950;970;400;2210;3225;1420;15;80;395;2685;1135;10;70;370
08211;Baden-Baden, Stadt  ;2014;8185;3045;4170;2145;4015;25;5;50;1080;155;15;0;35;880;125;10;0;15;70;20;0;0;10;60;10;0;0;10
08212;Karlsruhe, Stadt  ;2014;50055;20040;24580;13280;25475;390;135;455;3060;510;165;65;245;2110;320;80;40;200;345;100;5;5;25;145;20;0;0;20
08215;Karlsruhe  ;2014;46720;25845;24145;13885;22575;200;120;260;2840;1050;145;80;190;1480;665;115;35;125;390;150;0;10;40;350;125;0;10;35
08216;Rastatt  ;2014;24245;13050;12685;7555;11555;85;45;115;1700;810;55;40;85;1230;590;50;30;45;205;125;0;0;20;190;120;0;0;20
08221;Heidelberg, Stadt  ;2014;25385;8010;10555;3890;14835;170;130;245;1595;440;85;75;135;1075;250;75;50;95;210;115;0;0;20;185;100;0;0;15
08222;Mannheim, Stadt  ;2014;72020;39065;37180;20550;34840;180;185;680;2570;725;85;110;375;2085;585;80;95;315;325;90;0;10;50;270;70;0;10;45
08225;Neckar-Odenwald-Kreis  ;2014;10305;5450;5155;3430;5150;100;50;20;780;370;65;35;15;330;210;25;10;5;195;110;0;10;5;150;75;0;5;5
08226;Rhein-Neckar-Kreis  ;2014;57020;30985;26020;11995;31000;565;255;390;4200;1915;405;215;250;2510;1160;375;100;170;745;415;0;30;55;665;370;0;25;50
08231;Pforzheim, Stadt  ;2014;25390;14460;12390;6160;13000;95;25;2040;2700;755;55;10;1330;2255;550;50;10;1150;210;95;0;0;100;195;85;0;0;100
08235;Calw  ;2014;19225;12680;11095;5905;8130;60;25;50;875;320;35;25;45;315;165;25;5;20;210;65;5;5;15;185;55;5;5;15
08236;Enzkreis  ;2014;21830;14350;12875;5435;8955;100;60;120;930;360;75;50;110;420;175;55;20;65;175;85;0;5;35;165;80;0;5;35
08237;Freudenstadt  ;2014;10260;5935;4890;2860;5370;105;25;35;640;240;50;20;25;275;160;30;5;5;150;50;0;5;20;120;25;0;5;20
083;Regierungsbezirk Freiburg ;2014;236020;121045;122655;49795;113365;2590;925;1810;17695;7325;1730;685;1295;11275;5300;1415;380;890;2190;975;20;50;260;1935;820;15;50;250
08311;Freiburg im Breisgau, Stadt  ;2014;32520;12660;14945;6220;17580;340;205;360;2590;1055;180;125;250;1980;765;155;95;190;290;150;0;15;40;265;140;0;15;35
08315;Breisgau-Hochschwarzwald  ;2014;20740;9010;10440;4570;10300;145;150;115;1995;750;115;120;80;1055;585;95;70;50;260;95;5;5;15;235;80;5;5;15
08316;Emmendingen  ;2014;12640;5940;6380;3025;6265;215;80;115;1330;625;150;55;75;820;445;90;25;45;155;75;0;5;15;130;55;0;5;15
08317;Ortenaukreis  ;2014;36715;15695;19250;8350;17465;500;210;710;3325;1445;325;165;525;2315;1070;280;90;395;325;165;0;0;75;290;140;0;0;75
08325;Rottweil  ;2014;11340;6825;5680;2780;5660;95;25;40;985;390;65;10;30;560;240;55;0;15;175;85;0;0;10;160;80;0;0;10
08326;Schwarzwald-Baar-Kreis  ;2014;24910;15455;13805;6395;11105;375;10;95;1500;425;280;10;75;860;365;230;5;35;215;45;10;0;30;205;35;10;0;30
08327;Tuttlingen  ;2014;16415;10185;8435;4305;7980;70;35;65;825;350;45;30;50;430;230;35;10;25;135;50;0;5;15;120;40;0;5;15
08335;Konstanz  ;2014;33970;18080;19165;7325;14805;405;85;185;2255;945;280;70;120;1500;710;230;40;75;255;120;0;5;30;215;90;0;5;30
08336;Lörrach  ;2014;28245;16250;14575;4015;13675;215;65;65;1850;965;120;55;50;1220;660;110;30;35;215;140;0;5;10;185;115;0;5;10
08337;Waldshut  ;2014;18520;10935;9985;2805;8535;235;60;55;1040;375;175;45;40;535;230;135;20;20;160;60;0;0;20;135;50;0;0;20
084;Regierungsbezirk Tübingen ;2014;194345;114465;98165;47810;96180;1600;570;1025;13460;5905;1070;460;725;7505;4055;735;180;455;2180;980;10;30;175;1910;810;10;30;165
08415;Reutlingen  ;2014;36435;24270;20630;7995;15805;295;110;160;2460;1015;215;95;110;1310;690;75;35;80;355;170;0;5;15;320;155;0;5;15
08416;Tübingen  ;2014;25960;14990;12880;4415;13080;235;70;155;1875;840;130;60;110;1025;565;90;40;70;350;170;5;5;20;285;130;5;5;20
08417;Zollernalbkreis  ;2014;18995;12830;9750;4965;9245;100;30;70;1010;535;70;25;55;515;315;45;10;25;235;110;0;0;10;205;90;0;0;10
08421;Ulm, Stadt  ;2014;21825;13235;8845;4480;12980;90;45;265;1565;695;45;30;170;1275;570;45;25;135;105;45;0;0;30;100;40;0;0;30
08425;Alb-Donau-Kreis  ;2014;19310;12220;9655;5560;9655;60;65;90;1190;620;45;50;65;590;430;30;15;25;230;100;0;5;25;200;75;0;5;25
08426;Biberach  ;2014;13530;6615;6790;4595;6740;260;100;70;1125;435;195;90;60;610;265;180;25;30;200;95;0;5;25;155;60;0;5;20
08435;Bodenseekreis  ;2014;23750;12095;12555;6060;11195;205;55;90;1385;575;135;40;60;770;415;95;10;30;205;80;5;0;25;185;65;5;0;25
08436;Ravensburg  ;2014;24095;12525;11980;6860;12115;110;80;75;1920;790;65;55;55;905;520;45;20;40;325;135;0;5;15;300;120;0;5;15
08437;Sigmaringen  ;2014;10445;5690;5075;2880;5375;245;25;45;925;405;170;20;40;510;280;130;5;10;175;75;0;5;10;160;65;0;5;10
09;Bayern;2014;1418685;612830;743815;403485;674870;11875;13170;21080;93690;15485;8205;9285;14485;55135;10925;4315;4880;11085;9685;2455;70;845;2155;7455;1370;55;750;2005
091;Regierungsbezirk Oberbayern ;2014;732155;314680;404420;203725;327735;4370;8400;12895;40305;6555;2935;5405;8965;27275;5565;1575;3050;7420;3140;765;25;335;1010;2320;355;20;275;935
09161;Ingolstadt, Stadt  ;2014;21465;11500;9285;5475;12180;150;165;100;990;290;80;130;55;525;265;60;50;35;45;15;0;0;15;25;5;0;0;10
09162;München, Stadt  ;2014;382995;174320;194470;88920;188525;1780;4850;10395;23980;3525;990;2660;7365;19975;3185;490;2110;6480;1600;285;10;165;695;1155;80;5;135;645
09163;Rosenheim, Stadt  ;2014;11650;6465;5480;3500;6170;70;95;35;570;225;50;75;20;405;220;45;25;15;25;5;0;5;5;20;5;0;5;5
09171;Altötting  ;2014;9140;2915;5605;3365;3535;115;140;45;645;90;95;135;40;210;50;40;50;10;80;25;0;15;15;55;5;0;15;15
09172;Berchtesgadener Land  ;2014;15210;3010;12300;3675;2910;140;95;30;535;70;135;75;20;140;60;35;10;0;40;10;0;5;15;30;0;0;5;10
09173;Bad Tölz-Wolfratshausen  ;2014;13320;5255;8720;5135;4600;205;205;55;660;85;170;180;45;225;65;65;40;15;30;15;0;0;5;15;5;0;0;5
09174;Dachau  ;2014;20590;9995;13025;6630;7565;65;160;255;870;140;45;95;135;435;115;15;70;105;125;25;0;0;25;110;15;0;0;25
09175;Ebersberg  ;2014;15015;5585;9790;5720;5230;105;115;45;690;140;70;90;25;340;125;55;45;20;40;15;0;10;5;30;10;0;10;0
09176;Eichstätt  ;2014;8955;3325;5315;3635;3640;85;70;40;410;75;70;60;35;130;55;35;15;5;40;15;0;5;10;35;15;0;5;10
09177;Erding  ;2014;12330;4765;7780;4480;4550;80;145;25;485;90;60;125;15;180;85;20;30;5;30;5;0;10;5;10;0;0;0;5
09178;Freising  ;2014;25285;10755;13905;8440;11375;110;180;105;990;205;75;150;85;495;175;45;50;20;65;15;0;15;15;50;10;0;10;15
09179;Fürstenfeldbruck  ;2014;26365;11740;14650;7535;11715;135;300;680;1305;190;85;185;415;875;135;60;95;360;125;40;0;15;30;100;30;0;15;30
09180;Garmisch-Partenkirchen  ;2014;9375;3735;5605;2470;3770;165;105;30;480;45;125;85;20;140;5;75;25;5;35;20;0;5;0;25;15;0;0;0
09181;Landsberg am Lech  ;2014;8090;2625;4460;2390;3630;100;200;120;520;35;80;170;80;165;10;40;45;35;35;10;0;5;15;20;0;0;0;10
09182;Miesbach  ;2014;10530;3740;6955;4100;3575;75;95;20;430;25;50;70;20;100;20;25;25;0;25;0;0;0;5;20;0;0;0;5
09183;Mühldorf am Inn  ;2014;9730;3645;5575;4025;4155;105;110;15;490;70;75;95;5;180;50;35;30;0;45;15;0;10;0;20;5;0;5;0
09184;München  ;2014;51775;20550;32305;15780;19470;235;430;420;1655;240;150;295;270;900;200;110;125;190;115;30;0;20;20;105;25;0;20;15
09185;Neuburg-Schrobenhausen  ;2014;7325;2785;3755;2745;3570;60;160;170;805;185;45;120;125;345;115;35;55;20;240;60;0;15;85;215;40;0;15;85
09186;Pfaffenhofen an der Ilm  ;2014;10600;3925;6390;4400;4210;205;155;30;555;45;170;105;15;195;35;110;10;10;30;5;5;5;0;25;5;5;5;0
09187;Rosenheim  ;2014;22075;7935;14190;8065;7885;135;255;45;975;235;100;205;35;375;170;65;45;20;115;50;0;5;10;65;20;0;5;5
09188;Starnberg  ;2014;16530;6080;10350;5400;6180;45;145;60;795;285;35;105;40;435;255;10;50;25;55;15;0;5;10;45;10;0;5;10
09189;Traunstein  ;2014;12670;4410;8795;5015;3870;70;140;75;855;185;60;130;65;270;125;30;20;15;105;45;0;5;25;95;40;0;5;20
09190;Weilheim-Schongau  ;2014;11140;5625;5710;2825;5430;135;80;80;605;90;125;65;45;225;50;85;15;25;110;40;0;10;15;50;10;0;10;10
092;Regierungsbezirk Niederbayern ;2014;84065;24625;51365;35710;32700;1035;1185;460;6275;920;760;935;285;2625;675;520;280;160;815;175;5;135;100;640;95;5;115;90
09261;Landshut, Stadt  ;2014;9435;4090;4980;3435;4450;115;110;75;640;135;110;90;45;465;115;105;55;25;85;10;0;20;15;65;0;0;15;15
09262;Passau, Stadt  ;2014;6455;1405;3955;1960;2505;90;165;70;395;25;45;90;40;200;15;35;40;20;80;5;0;25;15;75;0;0;25;15
09263;Straubing, Stadt  ;2014;4865;1345;2435;1990;2430;45;65;30;585;65;30;65;10;400;60;25;5;5;40;0;0;5;5;40;0;0;5;5
09271;Deggendorf  ;2014;7170;2170;3985;2910;3185;65;90;35;295;35;45;80;25;180;25;45;40;15;50;10;0;10;10;45;5;0;10;10
09272;Freyung-Grafenau  ;2014;2155;345;1220;755;940;65;105;15;375;95;25;60;10;85;25;5;25;0;135;65;0;15;10;40;20;0;5;5
09273;Kelheim  ;2014;10245;4665;5230;4065;5010;90;80;40;605;155;60;75;25;235;135;30;20;15;60;15;0;5;5;55;15;0;5;5
09274;Landshut  ;2014;10550;3285;6830;5020;3720;55;110;25;690;85;50;95;10;190;65;25;25;5;70;15;0;10;0;60;10;0;10;0
09275;Passau  ;2014;9180;1640;6595;3485;2585;115;200;40;790;105;95;165;20;210;75;50;30;15;115;25;5;25;5;110;25;5;25;5
09276;Regen  ;2014;2775;445;1955;1460;825;80;25;5;320;20;65;20;5;75;10;40;0;0;25;5;0;0;0;15;0;0;0;0
09277;Rottal-Inn  ;2014;8570;2135;5735;3365;2835;100;75;75;675;105;70;65;50;260;70;35;15;30;85;20;0;10;15;80;15;0;10;15
09278;Straubing-Bogen  ;2014;4685;740;3305;2845;1375;150;65;25;455;35;115;55;20;190;25;100;15;20;25;5;0;5;0;15;0;0;5;0
09279;Dingolfing-Landau  ;2014;7985;2355;5145;4410;2840;65;90;35;450;65;55;75;20;140;60;20;10;5;50;5;0;5;15;40;0;0;5;15
093;Regierungsbezirk Oberpfalz ;2014;64040;19435;33750;24715;30295;925;320;770;5095;1070;705;260;510;2405;590;320;155;230;805;220;5;45;170;670;130;5;45;170
09361;Amberg, Stadt  ;2014;3010;845;1220;865;1790;25;50;195;450;35;20;40;140;250;20;5;30;75;105;10;0;5;45;100;10;0;5;45
09362;Regensburg, Stadt  ;2014;19395;6050;9255;6195;10140;115;125;280;1315;315;55;105;140;1015;285;45;80;85;185;20;5;20;50;170;15;5;20;45
09363;Weiden in der Oberpfalz, Stadt  ;2014;3270;1175;1435;965;1835;40;40;45;455;45;15;35;40;270;40;0;10;10;65;5;0;10;20;65;5;0;10;20
09371;Amberg-Sulzbach  ;2014;3805;785;2115;1495;1690;105;5;20;320;60;100;5;15;75;20;25;0;5;40;10;0;0;0;30;10;0;0;0
09372;Cham  ;2014;4540;850;3080;2445;1455;60;25;40;445;90;55;20;35;85;25;5;15;5;100;35;0;0;10;85;30;0;0;10
09373;Neumarkt in der Oberpfalz  ;2014;7650;2785;4345;3350;3305;55;15;45;410;150;40;0;25;105;50;5;0;10;90;70;0;0;5;55;35;0;0;5
09374;Neustadt an der Waldnaab  ;2014;3165;1000;1590;1125;1575;80;15;10;310;70;70;10;5;90;20;40;5;0;30;10;0;0;5;20;5;0;0;5
09375;Regensburg  ;2014;11520;3510;6850;5315;4670;155;25;55;650;170;125;15;45;205;80;50;5;20;80;30;0;5;5;50;10;0;5;5
09376;Schwandorf  ;2014;5630;1810;2765;2185;2865;215;15;65;505;110;165;15;45;200;45;80;10;15;75;25;0;0;20;60;15;0;0;20
09377;Tirschenreuth  ;2014;2060;635;1095;770;960;80;10;20;235;30;65;10;20;100;10;55;5;0;40;5;0;5;10;35;0;0;5;10
094;Regierungsbezirk Oberfranken ;2014;53335;22665;21465;11905;31875;880;245;660;5125;805;590;195;470;1775;275;240;80;190;995;210;0;65;165;770;120;0;65;155
09461;Bamberg, Stadt  ;2014;6440;2665;2410;1035;4030;105;15;50;535;90;75;15;35;285;35;40;5;15;45;30;0;0;5;35;25;0;0;5
